compound_id	compound_name	evidence_source	evidence_note
cpd29907	C00075_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29908	C00369_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29909	C00181_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29910	C00025_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29911	C00041_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29912	C00049_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29913	C00037_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29915	C00281	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29918	C00709	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29919	C01318	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29921	C05930	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29922	C05461	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29923	C05700	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29924	C05701	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29925	C00293	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29931	C06235	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29932	G00002	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29933	C00504_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29934	C00255_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29935	C00120_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29936	C05306_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29937	C00399_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29938	C00378_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29939	C00153_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29940	C00010_biomass	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29941	7-hydroxy-chlorophyllide a	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29942	C07114	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29943	2,3-dimethyl-6-phytyl-1,4-benzoquinone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29944	phenylacetaldoxime	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29945	7-hydroxy-chlorophyll a	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29946	1,3-diphosphateglycerate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29947	N-acetyl-glucosamine-1-phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29948	alpha-aminoadipate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29949	Selenocystathionine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29950	4-amino-5-hydroxymethyl-2-methylpyrimidine-pyrophosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29951	C11348	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29952	coumaryl-alcohol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29953	2-methyl-6-phytyl-1,4-benzoquinone	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29954	C07118	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29955	hydroxymethylpyrimidine phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29956	trans-lycopene	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29957	d	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29958	Hexadecadienoic Acid	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29959	Hexadecatrienoic Acid	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29960	Hexadecatetraenoic Acid	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29961	Octadecadienoic Acid	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29962	Octadecatrienoic Acid	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29963	18 Carbon Fatty Acid Chain	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29964	2-Phosphoglycerate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29965	4-(Cytidine 5-diphosphate)-2-C-methyl-D-Erythritol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29966	5-Phospho-D-Ribosyl-Glycinemide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29967	Aspartyl-4-phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29968	Extracellualr Acetate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29969	Chlroroplastic 2-Acetolactate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29970	Arogenate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29971	Chloroplastice 5-Aminoimidazole Ribonucleotide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29972	Arginosuccinate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29973	Asparatate Semialdehyde	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29974	Mitochindrial Aspartate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29975	Mitocondrial Cytidine Diphosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29976	Extracellular Carbon Dioxide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29977	-(o-carboxyphenylamino)-1'-deoxyribulose-5'-phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29978	Dexoxy-ADP	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29979	Deoxy-ADP	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29980	Deoxy-CDP	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29981	2-Dehydro-2-deoxyphosphoheptanoate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29982	Deoxy-GDP	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29983	7,8-Duhydro-D-neopterin	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29984	Dihydropterin-CH2OH-Pyrophosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29985	Average DNA	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29986	Deoxy-TMP	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29987	Deoxy-TTP	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29988	Deoxy-UDP	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29989	Deoxy-UMP	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29990	Fructose-1,6-Phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29991	Extracellular Glucose	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29992	Glutamate 5 Phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29993	Extracellular Bicarbonate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29994	Histidonol Phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29995	2-C-Metnyl-D-erythritol-4-phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29996	Mg	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29997	Monovinyl Chlorophyllide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29998	Extracellular Nitrate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd29999	Extracellular Oxygen	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30000	Mitochindrial Hydroxide	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30001	1,3 Bisphosphoglycerate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30002	2-Phospho-4-(Cytidine-5-diphosphate)-2-C-methyl-D-erythritol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30003	Chloroplast Phenylpyruvate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30004	Phophoribosyl ATP	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30005	Cytosolic Ribose 5 Phosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30006	Average RNA	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30007	Cytosolic Sedoheptulose 1,7 Bisphosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30008	Chlorplastic Serine	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30009	Extracellular Sulfate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30010	Sulfoquinovosyldiacyglycerol	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30011	trans trans farnesyl dipho	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30012	Uracil Diphosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30013	Uracil Monophosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30014	Uracil Triphosphate	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30015	ReThio	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30016	ThioS	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30017	ProThio	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30018	ProDS	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30034	Plastocyanin(Cu+)	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30035	Plastocyanin(Cu2+)	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30039	PQQ (Pyrroloquinoline-quinone) oxidized form	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30040	PQQ (pyrroloquinoline-quinone) reduced form	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30041	starch n=300 repeat units (80 repeat units amylose, 220 repeat units amylopectin, corresponds to maize starch)	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30042	lac_D_b	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30043	photon_b	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30044	starch300_b	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30045	3-Chloroallyl aldehyde	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30046	Cyclophosphamide anhydrous	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30047	G00005	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30048	G00010	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30049	G00144	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30050	G00147	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30051	G00157	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30052	G00162	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30053	G00163	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30054	G00164	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30055	G02632	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30056	G09660	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30057	G13044	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30058	hv	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30061	1,2-Diacyl-sn-glycerol (1-hexadecanoyl,2-(11Z)-octadecenoyl, 16:0/18:1(11Z))	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30062	1,2-Diacyl-sn-glycerol (1-hexadecanoyl,2-(9Z)-octadecenoyl, 16:0/18:1(9Z))	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30064	1,2-Diacyl-sn-glycerol (1-octadecanoyl,2-(9Z)-octadecenoyl, 18:0/18:1(9Z))	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30066	1,2-Diacyl-sn-glycerol (1-(11Z)-octadecenoyl,2-hexadecanoyl, 18:1(11Z)/16:0)	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30067	1,2-Diacyl-sn-glycerol (1,2-di-(11Z)-octadecenoyl, 18:1(11Z)/18:1(11Z))	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30068	1,2-Diacyl-sn-glycerol (1-(11Z)-octadecenoyl,2-(9Z)-octadecenoyl, 18:1(11Z)/18:1(9Z))	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30070	1,2-Diacyl-sn-glycerol (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0)	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30071	1,2-Diacyl-sn-glycerol (1-(9Z)-octadecenoyl,2-(9Z)-hexadecenoyl, 18:1(9Z)/16:1(9Z))	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30072	1,2-Diacyl-sn-glycerol (1-(9Z)-octadecenoyl,2-(11Z)-octadecenoyl, 18:1(9Z)/18:1(11Z))	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
cpd30074	1,2-Diacyl-sn-glycerol (1,2-di-(9Z)-octadecenoyl, 18:1(9Z)/18:1(9Z))	dat/seed_metabolites_edited.tsv	present in gapseq seed_metabolites_edited snapshot import
